# id    RA_1               Dec_1               x-position         y-position         f090w                 f115w                 f150w                 f200w                 f277w                 f335m                 f356w                 f410m                 f435w                  f444w                 f606w                  f775w                 f814w                  f850lp                f090w_err            f115w_err            f150w_err            f200w_err            f277w_err            f335m_err            f356w_err            f410m_err            f435w_err             f444w_err            f606w_err             f775w_err            f814w_err             f850lp_err          z_err               z_phot               chi2_best          mag_f335m          mag_f356w          mag_f410m          RA_2               DEC_2               z_spec     z_spec_reference                                                                           z_spec_source z_spec_quality Separation           
  5245  53.16908111357333  -27.803792382334144 12086.074273496131 8163.834618510348  0.14240217279992068   0.14726689694682138   0.21201481286669147   0.2691544701694511    0.2462160321231932    0.23962259148713205   0.2540455745544751    0.24924762699753042   0.09354961472883587    0.21242227081675089   0.12873184919473715    0.13241130547015928   0.13056205597938972    0.13628472360549496   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.019589900970459   0.2519790232181549   107.57079315185547 25.451180598264408 25.38772091512286  25.40842241941924  53.169072259560856 -27.803792001739552 2.6906     "Inami+2017, A&A, 608, A2"                                                                 MUSE          A              0.028227815571542678 
  5367  53.11333056235447  -27.80299503749397  18003.781065737083 8260.40356862639   0.04688778825162444   0.04851870554150083   0.047794763741549104  0.06381723303638863   0.09041104123112749   0.09943593174102719   0.08247823374695143   0.05491711153881625   -2.8673973906734065E-5 0.04783840862335638   0.020428811539895828   0.04288900374725927   0.041215556304669006   0.04917936551733874   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.9054148197174072  0.6787014603614807   154.60635375976562 26.406141631133387 26.609151619861965 27.050730783274226 53.11332486907798  -27.80299504921071  4.148      "Bunker et al. (2023)"                                                                     NIRSpec       2,R1000        0.018129740015512145 
  5556  53.15119913667292  -27.801950958091627 13984.124247909665 8385.38281185049   0.013542471053879125  0.014183738343490408  0.014231921888858775  0.017663777089182982  0.026822032222698907  0.020448441628977895  0.02297978582711949   0.016782997205009458  -8.874272892677482E-4  0.013352447035431396  0.004133739060685002   0.011142197853332618  0.011452261173790246   0.012498055257437952  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.752345085144043   0.6742829084396362   30.63946533203125  28.123349459694662 27.996635058193924 28.337826194382124 53.151197248554574 -27.80195125230686  4.395      "Bunker et al. (2023)"                                                                     NIRSpec       4,R100         0.006105168020063044 
  5611  53.174652288118956 -27.801639346326386 11494.60691295005  8421.962695600592  0.05163590427255259   0.053686288750614035  0.07985553859442006   0.12562739543616772   0.10836318555986506   0.08940977423102596   0.10454513930133545   0.09708280662656764   0.02774925468664151    0.0834114072704688    0.047503965797368444   0.049231572375283576  0.05097063625406009    0.051590005199250305  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.904057502746582   0.2619644105434418   80.91963195800781  26.521537504392583 26.35174038592211  26.43214419218081  53.174644092777335 -27.801641021913206 2.99689608 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.026785653011714382 
  5623  53.148413127480104 -27.8017212490274   14279.847318740049 8413.012957705356  0.007285388727468671  0.009272760446765463  0.008778458538145061  0.012790140141005395  0.015712142186384878  0.015614175207592782  0.0174202180262364    0.015059915554884356  0.001993191413844216   0.013435332677327095  0.0020112187867070124  0.003314002857878223  0.0030473345898644768  0.006183401921941821  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.7819347381591797  0.925078272819519    6.678150177001953  28.416202379249157 28.29736603448638  28.4554436583447   53.14838679167766  -27.80167507999431  2.989      "Bunker et al. (2023)"                                                                     NIRSpec       2,R1000        0.18616815335827935  
  5646  53.165423786862824 -27.801346402700034 12474.183180149053 8457.492765490555  0.0053195906074461185 0.004764641513274483  0.007947149482388342  0.011262316408729026  0.01075348960934207   0.008825520206155488  0.009454670644736329  0.007858567079529167  0.0013821374012886521  0.0073908359993947684 0.004353139852082678   0.0038855335584003117 0.0029218802859293197  0.004439676808560762  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.880145788192749   0.2845677137374878   3.553379774093628  29.035649215982268 28.96088398821735  29.161641588522844 53.16541827614289  -27.801348938549168 3.072      "Bunker et al. (2023)"                                                                     NIRSpec       4,R100         0.01978114901829948  
  6107  53.12412932633681  -27.799129374822993 16857.521824800657 8724.32090680386   0.046420114249340255  0.04940576059976593   0.04902667787042446   0.06463546622660944   0.08163373397197576   0.0928917834162712    0.07902271943865344   0.057437943455297506  0.0012727360296045731  0.052031340147950675  0.020852512816200035   0.04360100963967852   0.04169826195982751    0.04969391048187391   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.7406041622161865  0.6863026022911072   84.48418426513672  26.480056747706634 26.655620072143925 27.00200279560891  53.12412679715663  -27.799133589884285 4.034      "Bunker et al. (2023)"                                                                     NIRSpec       2,R1000        0.017179272022650745 
  6345  53.1124482116233   -27.797985229853957 18097.490346288745 8861.572952354629  0.08767675740411501   0.08175492816430052   0.07502213097061029   0.08599983457359485   0.08051499250577761   0.05004962996405083   0.05293173296231543   0.05122677179519087   0.03503037898972253    0.04554504227940923   0.09267983973142689    0.08771484466153197   0.08782920370809734    0.07917454260750673   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.6858041286468506  0.3979538679122925   83.32522583007812  27.15149782269267  27.0907097179006   27.126257528994948 53.11246381327644  -27.79797819261147  3.4908     "Urrutia+2019, A&A, 624, A141"                                                             MUSE          A              0.05577042600185297  
  6366  53.14290208358831  -27.798073172669177 14864.762159049225 8850.891072741944  0.01636107249738416   0.03183545145904645   0.04250151446321981   0.055069352643331515  0.1050817535200622    0.1425043900148012    0.13911416024551726   0.14348567420849584   -2.800785935772864E-4  0.136113583908882     1.1113015645548781E-4  0.002668028907128245  0.009669544658390808   0.017455629688047338  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.611994504928589   1.2195024490356445   80.4765625         26.01542939124681  26.04157165374932  26.007978643192143 53.14290031883663  -27.798091210933578 5.55816    "Sun et al. (in prep)"                                                                     FRESCO        A              0.06518048246823875  
  6452  53.18421309467067  -27.797396444204804 10479.490000675714 8930.643109360539  0.014198683646754941  0.01353831138651003   0.011971658668371677  0.011476759564611711  0.01267543500463944   0.007321336802547194  0.009056527775223911  0.006564746331287095  0.003927124583071873   0.005861412631493297  0.01680071393449907    0.014281050230783878  0.013869883083880269   0.014366219013318186  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.207329034805298   0.3917713761329651   18.2746524810791   29.23852403472982  29.00759569154106  29.35695512711626  53.18420249335249  -27.79739521529918  3.72616206 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.034049251844647334 
  6539  53.14320623289465  -27.796954114411562 14832.453891857594 8985.172743649262  0.006638351311266888  0.007529832822910977  0.007441545604669955  0.012043720989313444  0.00735755178524414   0.004580602127643943  0.005779480085657272  0.004063656602618267  0.00454774631410146    0.003953418457167573  0.007954730849305636   0.007460448641941182  0.008216967921034666   0.007228621376380033  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.5280427932739258  0.16023556888103485  9.398130416870117  29.747693573808522 29.49527807094087  29.877707497559065 53.143190560595016 -27.79694742667474  3.24537088 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.055413223830175086 
  6776  53.12262406787443  -27.795918854902457 17017.306362211315 9109.584077173666  0.06541311663051602   0.06335964533383957   0.06815777048643215   0.10026689879829061   0.08595935306162572   0.05491661522712094   0.054747910796722865  0.05961052056576589   0.020746304231652184   0.05223634215362836   0.05420339111180511    0.0657520325650694    0.061567701580934234   0.06532451007689814   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 4.185928821563721   0.29358184337615967  111.93937683105469 27.050740595625903 27.054081122578815 26.961692713885775 53.12261846853856  -27.795920727883125 3.4655     "McLure+2018, MNRAS, 479, 25; Pentericci+2018, A&A, 616, A174; Garilli+2021, A&A, 647, A150" Literature    4.0            0.019063949943851008 
  6862  53.14508918660127  -27.795467731207843 14632.540873343796 9163.503981693771  0.09803339650155976   0.09692255368747286   0.11089842186775059   0.09938766332343223   0.08372201064252296   0.0936458541970933    0.10266259984637145   0.07478132852236741   0.0950017431715969     0.06855744236847389   0.10782396909897217    0.09811701686703599   0.09637866071076133    0.09677178520127198   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.826643466949463   0.07841432094573975  240.64230346679688 26.471278611370014 26.371469354458643 26.71551705921392  53.14508338840701  -27.79546946678842  2.49094558 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.019493523278441748 
  7087  53.16407386360488  -27.794285374150007 12617.190584466802 9304.865282475621  0.007673908480546743  0.00791419364806643   0.007065117877427837  0.004846397884296039  0.005086957920484564  0.009474011515792422  0.007546206548068427  0.003935731538699728  -7.291309315990868E-4  0.004785536983533802  2.6508245013245E-4     0.003301773849580058  0.0028715565860193233  0.008914956128644461  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.9799036979675293  1.1569499969482422   31.355182647705078 28.958665229291935 29.20567827962303  29.912436332536217 53.16406884113342  -27.794289813601452 5.73727914 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.022611073048571906 
  7132  53.15877415185171  -27.79406679734476  13179.775564816622 9331.271428595246  0.007795600081844897  0.0054623178857468695 0.006967354274229366  0.009102981440109943  0.009888265232148113  0.005067339066414434  0.007479600086955998  0.005945678713969754  0.007115562731278262   0.006031394499150338  0.011801487853299479   0.008252805969277691  0.01036835584876826    0.007582822566193955  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.7627224922180176  0.39843499660491943  9.035626411437988  29.638050087928285 29.215304055028437 29.46449640605842  53.15877004113178  -27.794066197752674 3.15726758 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.013268026990348129 
  7167  53.182506736905886 -27.794140697006654 10660.43390359437  9321.42221306816   0.020153201554785477  0.01853031865699449   0.021755070899962453  0.029861087920144202  0.02255784239241621   0.014715631672443125  0.01638137843736331   0.01485251290810993   0.011916678211314322   0.012750861296372026  0.019273852542246457   0.01875665420666337   0.020447337765072012   0.016965076031046914  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.117675304412842   0.2418607622385025   15.063021659851074 28.48055272739233  28.364123891580522 28.470500153779724 53.18250184857939  -27.794143607544243 3.0712143  "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.018765382477463382 
  7235  53.15260145368004  -27.793909135775518 13835.037064930279 9350.366297287244  0.2224730036710389    0.24718320211162798   0.3469579568784684    0.4908167637092994    0.509577567651868     0.4750539085967467    0.5368996011791752    0.5276291160704569    0.06433294474438302    0.46118187244050207   0.1573461249156389     0.20431960369925947   0.2110779554396868     0.22437129606492826   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 4.259251117706299   0.410618394613266    113.53834533691406 24.708142760792317 24.575267296600323 24.59417811715916  53.152596114190594 -27.793914184293488 3.08198736 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.024889191290820324 
  7244  53.164791759805276 -27.79366779315321  12540.95672392231  9378.949183803607  0.010555598850223762  0.012075477576872799  0.011998993486486143  0.014584509738779157  0.024600907208659924  0.025968672870221778  0.02015318295649194   0.009360998488589305  4.1410383818202946E-4  0.00797346139301226   0.0038141235827788473  0.008422257072306821  0.008337943324997921   0.008830033425401783  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.6772899627685547  0.606876790523529    89.42659759521484  27.86387561108912  28.139140881093446 28.97169456219405  53.16478453460406  -27.79366978671907  4.11104419 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.02410319428447974  
  7516  53.16797095796391  -27.792796502052905 12203.427472853176 9483.384390114374  0.12988083053031005   0.13355342117953117   0.19316854130476718   0.2340929383668117    0.22719976935768507   0.21181259276345377   0.23416704709874467   0.22959238206734883   0.0657994191366015     0.19836683824891227   0.11218341962201524    0.11893448748043738   0.1247848922107369     0.123795964224264     9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 4.265187740325928   0.4043111503124237   109.00446319580078 25.58512055904743  25.476185551447983 25.497606315086298 53.16796555965984  -27.79280277110835  2.84240541 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.02837087044537243  
  7527  53.13514183048836  -27.792341371866762 15688.45627665752  9538.81608557081   0.027269192301318978  0.0273010558297392    0.035254330491588916  0.05653809213079513   0.045320069520385     0.03685831129929284   0.03971712410042527   0.03930827636912      0.015466263363123288   0.03288959777622949   0.02500437331647844    0.026009334384580137  0.025819354501727496   0.024195805345370903  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.2559938430786133  0.2272375077009201   39.31813430786133  27.48366141575214  27.402555515278877 27.41378999791554  53.135140070418345 -27.79234524099001  3.10266478 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.015014404118073782 
  7596  53.13562685150593  -27.79185734212231  15636.961728083557 9596.894378416326  0.0060317440793915015 0.018664284977421633  0.022895511977840215  0.018271830681187564  0.01714024427652475   0.017568761908842136  0.01906406788242748   0.016682786354795094  0.002975005086404963   0.02133947148249717   0.002421374391040309   0.0036715430720994403 3.253073161536688E-4   0.004509944076598911  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.804011583328247   1.75614595413208     67.84439849853516  28.288147106663516 28.199461060609206 28.344328529711625 53.13563218697977  -27.79184898034746  7.75771    "Sun et al. (in prep)"                                                                     FRESCO        A              0.034567086009147215 
  7620  53.191041984606095 -27.791710683524983 9754.208099605248  9612.552089953351  0.01430768122081645   0.012251119582797398  0.010471646833211709  0.010686376801604636  0.015517250050543227  0.007119988797593352  0.011631638228094517  0.010301167391494344  2.533847970187253E-4   0.007707102389613285  0.002678926263437234   0.015270707293238959  0.01549871255101607    0.01262996789049055   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.9719278812408447  0.6642118692398071   45.274383544921875 29.26880172417584  28.735897784692984 28.867783888976042 53.19103760614261  -27.791715213646317 4.84218214 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.021457097238629808 
  7653  53.15819130101821  -27.79151410953868  13241.5601049939   9637.611989428746  0.013326710671244657  0.00888990921959703   0.009771466294987477  0.01343387628607161   0.01699470263134572   0.01930183400312671   0.014061239260463482  0.007359115830622615  4.898823610844251E-5   0.006441640954944888  0.007250695066468324   0.010672802588524065  0.011311810019105908   0.01009207299964146   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.708000898361206   0.6473851203918457   36.87115478515625  28.1860035591391   28.529941004787027 29.232935903337022 53.158139533771845 -27.79150545649995  4.14996    "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.16778237842797325  
  7746  53.17407121247111  -27.791085354297078 11555.758198719106 9688.467957348403  0.08800267251790501   0.09865325006074271   0.1568136003497057    0.20408412400633094   0.20857356477528816   0.1999024474108592    0.218577459026128     0.21558064845623445   0.03324150728425592    0.1878928014892154    0.07061834118096157    0.08025120384176264   0.08080585071234966    0.08327860330115072   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 4.265198707580566   0.40446701645851135  104.65877532958984 25.647954721926762 25.550986567600315 25.565975565182008 53.174072751886406 -27.791088154822017 2.8426333  "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.011210733555209124 
  7750  53.143801657660426 -27.790938197400703 14769.124406431807 9707.07218065209   0.017621858478887583  0.017674178898887477  0.014762706955007162  0.013278982784686373  0.022623860171879645  0.011588322318530119  0.019774876321607734  0.008513183731103451  0.0010154366952633605  0.007374338191366407  0.010456081320880913   0.026610840866924258  0.018801625046762634   0.018303340160346127  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.741774559020996   0.6151378154754639   134.5286407470703  28.739948584496478 28.159715560095467 29.074769983962003 53.14379906014457  -27.79093810570462  4.78531393 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.00827904053767184  
  7796  53.19268963011973  -27.790735771992214 9579.230895773417  9729.44319815361   0.007934776267129564  0.006915343203794465  0.00658232924517506   0.007516526498657186  0.010011847851710626  0.0032822160679082304 0.006804215849535922  0.0041022198924065365 -2.986309874814453E-4  0.0037171826056533065 0.0025140744635609737  0.007088240456878337  0.0076372774507035505  0.007461718228064456  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.9723660945892334  0.6597318649291992   21.88054847717285  30.10958208196451  29.31805479438902  29.867452659346714 53.19268064189623  -27.79073663645566  4.7765363  "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.028794031775313124 
  7873  53.19746149613765  -27.790656807914175 9072.649172193365  9738.620881802322  0.07311170393950306   0.0822000780294184    0.09109552337555218   0.13390475753811185   0.18372276254463943   0.20896796268410983   0.18757797473808743   0.17253523828345346   -3.9475308166771574E-4 0.17017797469161447   0.023659167508012623   0.05819515501265414   0.06221017502364704    0.07127649986068721   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.8810536861419678  0.8937699198722839   102.68209075927734 25.599800728454607 25.71704539372065  25.807805480039956 53.19743468591816  -27.79068984242841  4.0386     "McLure+2018, MNRAS, 479, 25; Pentericci+2018, A&A, 616, A174; Garilli+2021, A&A, 647, A150" Literature    4.0            0.1464016613047994   
  7938  53.16740992291421  -27.79018058119118  12262.871104867245 9797.316731417373  0.0501006802817574    0.05637849012040534   0.08472688117763028   0.12936982554849238   0.10484689160832204   0.08646165935322647   0.1003250396333169    0.09738850748515689   0.023071358276065445   0.07900239805923776   0.041992177962092696   0.04510760922217741   0.04740922011318617    0.04609875293273945   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.6319375038146973  0.24439842998981476  55.75236129760742  26.557941084594557 26.39647665006611  26.428730724596637 53.167403776933696 -27.790182896178635 2.76413451 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.02127393380056988  
  7960  53.17422026856597  -27.790078727548632 11539.88404358483  9809.256588659653  0.022425457743374868  0.019124986827955576  0.020111091873841355  0.02313016679865541   0.030568525527778553  0.014382827811496102  0.016195132998473128  0.01293607469648123   0.004356454458384179   0.012587689100328137  0.01660909928090405    0.021543016621144485  0.02133228462989792    0.021463201869482872  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.540656328201294   0.4111494719982147   83.59607696533203  28.505389297019157 28.376538702761273 28.620493713394218 53.17421133957653  -27.790079602750367 3.70631624 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.028610899814107135 
  8025  53.131077263973594 -27.79037075086337  16119.9233157688   9775.326883641832  0.30856257600244136   0.3388340501999482    0.4443665090482683    0.7929012003820388    0.5394849482318386    0.37852162720635535   0.43060123093426234   0.494667433993891     0.10426257653860378    0.37597584361210473   0.21937799849314613    0.26962931507965554   0.2808662065980024     0.29678231561323626   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 4.327483654022217   0.26013293862342834  199.7224578857422  24.95477325402901  24.81481183254704  24.6642167002483   53.131079985178445 -27.790379159663225 2.86780863 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.0314877981634036   
  8073  53.16589469755197  -27.78943759229322  12423.695154280404 9886.532842670546  0.007693352824117028  0.005787203725085419  0.004883680235031419  0.005587811475561465  0.005821217453631108  0.007743465333805944  0.005740172627918129  0.0018400776237499092 -6.144653620800969E-4  0.0013931681330677749 0.0036818525839544237  0.006263935744791525  0.006258720851730004   0.005009937312235025  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.7689456939697266  0.6518965363502502   15.859469413757324 29.177661603929568 29.502687616468076 30.737909639683796 53.16588742520414  -27.789439187285375 4.27501115 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.02386212999524974  
  8085  53.15266416943524  -27.78941283846025  13828.248168375914 9889.920429453576  0.023398346672620387  0.019805490477010614  0.018700221689796303  0.02379619526473107   0.03553635783871869   0.050832401292573194  0.03365733854509017   0.014309499065466297  2.1329654769772354E-4  0.012596876919269561  0.01757034065987682    0.02109553415939445   0.019442758981313094   0.021026359926472647  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.493384599685669   0.6077408194541931   299.22894287109375 27.134648434995583 27.58230057212446  28.510938923446766 53.152656342327184 -27.78942142614512  4.11820542 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.03971363611851366  
