  id    RA_1               Dec_1               x-position         y-position         f090w                  f115w                 f150w                 f200w                 f277w                 f335m                 f356w                 f410m                 f435w                  f444w                 f606w                  f775w                  f814w                  f850lp                 f090w_err            f115w_err            f150w_err            f200w_err            f277w_err            f335m_err            f356w_err            f410m_err            f435w_err             f444w_err            f606w_err             f775w_err            f814w_err             f850lp_err          z_phot               chi2_best          z_err                  mag_f335m          mag_f356w          mag_f410m          RA_2               DEC_2               z_spec     z_spec_reference                                                                           z_spec_source z_spec_quality Separation           
  4790  53.16116911589549  -27.806155542387955 12925.990211636848 7880.544874870992  0.11607246579485946    0.1294335470336955    0.19492436582222583   0.3153340310347268    0.28211531007196755   0.22713163875974718   0.2658798826741987    0.25690370096359394   0.04007913521403681    0.22558959761867303   0.0848780060664285     0.10547082676086575    0.10624781806836835    0.10924381656630432    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.4051888585090637   123.46086883544922 3.8489699363708496E-5  25.509305914101475 25.338286303851476 25.37557409806818  53.161163207917184 -27.806158590859987 2.99279874 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.02177986708934831  
  4849  53.153020818516836 -27.806078376450746 13790.878604621079 7890.046404523811  0.05031269230297769    0.047675241330289296  0.04714007383969148   0.05662757778831292   0.06338806997169738   0.04742383369826712   0.04909042552404572   0.046495761973201294  0.014045671623073306   0.041176602662890215  0.048848794217919926   0.04790146763960366    0.047577343633165584   0.04806812458875355    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.65283203125        57.073265075683594 -0.03109431266784668   27.210008352449602 27.172508008365927 27.231466576674695 53.15301798055203  -27.806078663212155 3.598      "Bunker et al. (2023)"                                                                     NIRSpec       2,R1000        0.009095743061950342 
  4867  53.172202752030906 -27.805945450196354 11754.82859754668  7905.337318708681  0.15243623116984964    0.21216465371660886   0.25316031929105515   0.25844001164194197   0.2828279981249944    0.2868344981828704    0.3092744385963307    0.29831995682325224   0.08660935256048105    0.2634079849394038    0.09212528467644007    0.10211051391903314    0.12066232530167326    0.1583999752276577     9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.306949496269226    10.070039749145508 -7.224082946777344E-5  25.25592154090111  25.174139931929528 25.21329423125874  53.17219432173014  -27.805940283281537 1.31749234 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.0326593630368585   
  4901  53.15122433877152  -27.80563796456855  13981.551549923122 7942.941384316821  0.16832592867081989    0.22080875013489273   0.2562415353534743    0.2804099598480389    0.2952831854810938    0.2509587547136471    0.24212101499317207   0.17415076691191647   0.02767335912503768    0.15005502085667113   0.06345975794596599    0.13225355230038985    0.1384575110743754     0.1619118270231411     9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.6537741422653198   27.28470802307129  0.001211315393447876   25.400994123310973 25.439918785384897 25.79768652172122  53.15121041662938  -27.805651259457054 0.66449566 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.06523891188996163  
  4930  53.15407780368351  -27.805256667848898 13678.661059437562 7988.623341691862  0.06258253792941106    0.06302841105672996   0.06385659574880266   0.06587635725212747   0.06257645153091289   0.053352195477928036  0.053870796566479834  0.03951879553031174   0.022886277162106124   0.03229135588509963   0.031114525122102346   0.05313969922659455    0.05757232540869154    0.058876938073080975   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.6679038405418396   17.36031723022461  -0.004377424716949463  27.08211926092067  27.071616506658177 27.407990751209926 53.15406996416448  -27.80525600784158  0.66831642 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.025076493558215063 
  4933  53.179218774122525 -27.805242011115602 11010.081373585683 7989.429121170849  0.05822319645201788    0.05123721241194288   0.05170076134323608   0.06524361801275519   0.07025439608609305   0.05536119601514655   0.06052663492591819   0.05029625748225954   0.013161176293158406   0.045826779036433445  0.04817213099915534    0.05736234966141637    0.0586346043628873     0.05878136995597741    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.7936484813690186   83.4747543334961   5.638599395751953E-5   27.04198634003939  26.9451336767637   27.14616082340752  53.1792128522185   -27.805238820489397 3.72188248 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.022080159595162754 
  4934  53.11748494140233  -27.80526181806461  17562.795322912687 7988.416373406487  0.06323250784364064    0.08587907756329516   0.07904397629084998   0.07146835641644428   0.07450761833228173   0.15769424242433158   0.11003907060367056   0.05725962391879876   -0.0024153787460443254 0.06386292355833574   -2.4451102614648335E-4 0.007955820262395726   0.021636945124337222   0.06111706816154766    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 6.00086784362793     611.7185668945312  -3.712177276611328E-4  25.905460407276806 26.29613271585769  27.005378771877858 53.117492669365774 -27.805257948699033 5.93419    "Sun et al. (in prep)"                                                                     FRESCO        A              0.028277419323720184 
  4936  53.156401128032165 -27.805175733980036 13432.050056336022 7998.270241630016  0.014050112732802517   0.013197789864134394  0.011550279813454837  0.013578104545158572  0.013577467241993874  0.010993047462216052  0.012289660111259766  0.011056175113590144  0.0036665438931527206  0.009415823327726683  0.013935500449661048   0.014267972460947935   0.01665953357209219    0.014209809661115288   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.6808143854141235   18.130477905273438 -0.043711453676223755  28.79720474242641  28.676150320010375 28.790987728320214 53.15639387023175  -27.805173587186065 3.70524974 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.02436927166370583  
  4943  53.16224016359002  -27.80552101820427  12812.280746960747 7956.651761368922  0.3488950551487506     0.40720992015674706   0.4520932457689197    0.48566674201749266   0.353815396334976     0.2559638174250723    0.24976222468074416   0.20006683467421682   0.08143159005674534    0.1693379053194076    0.20453610564116395    0.2870506158191711     0.30085475925356153    0.33481507975608116    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.22554875910282135  20.02303123474121  -0.0031425878405570984 25.379553553548728 25.40618311479739  25.647062247321973 53.162235161225496 -27.805517710587484 0.28003625 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.01988781988786521  
  4960  53.11378144701397  -27.805227400704133 17955.9014744822   7992.52357618041   0.023895998003135892   0.036921433554380205  0.07255520110426003   0.11601042397669518   0.12663005075533876   0.12631996389129196   0.14195511362166138   0.14243565264507202   0.007904522125277254   0.12253465336281807   0.01509062681087016    0.026511398537259093   0.02304731995594921    0.02018519752095017    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.7193734645843506   93.6058120727539   -0.0020706653594970703 26.14632001785831  26.019622395875082 26.015953225325624 53.113780113099644 -27.805231110547766 2.861      "Bunker et al. (2023)"                                                                     NIRSpec       4,R100         0.014014638695164488 
  4972  53.11847978353854  -27.805373440672383 17457.197755630474 7975.025787074187  0.2410182866989635     0.2540539129450917    0.39406958885025234   0.432521959557198     0.4269762121466919    0.4711581714963539    0.5022794661298394    0.4893197070294991    0.1319734964461532     0.4573580735409632    0.2032313678716309     0.22329753924161194    0.2267354143271223     0.22819979157298803    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.652521848678589    131.96942138671875 -1.0013580322265625E-4 24.717083180816932 24.647636440071885 24.676018232407753 53.11846810040839  -27.805388524441845 2.6328     "Momcheva+2016, ApJS, 225, 27"                                                             Literature    A              0.06582342063917608  
  4999  53.11184353601275  -27.80531660782586  18161.599333697333 7981.802025130594  0.31200034458655873    0.6150080555304885    1.1158289940841497    1.9574913488142192    2.997346600145101     3.8500586900115015    4.009739556293934     3.4678132504224783    0.020355711661532043   2.756031365096569     0.05159378971438855    0.14655728289159012    0.18348798450548195    0.2847238058084624     9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.894195020198822    86.27764892578125  -0.01787346601486206   22.436331625219744 22.39220958773738  22.549860745762636 53.11184299387757  -27.80531679934946  0.995      "Vanzella+2008, A&A, 478, 83"                                                              Literature    A              0.0018589353597596888
  5014  53.15696413646883  -27.804755265256343 13372.275661334059 8048.710000007147  0.007943351359390362   0.008745467880362411  0.007653859239435407  0.007504312087621656  0.010699432614201214  0.007282486979784152  0.010381169489226067  0.006483907600031671  1.2648731086613898E-4  0.006467057697664131  0.006087654908333207   0.007447849177515308   0.007009684091449346   0.0065350995679165184  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.7014719843864441   17.333511352539062 -1.8228716850280762    29.2443007079155   28.859384295865432 29.37040795690701  53.156958495321945 -27.80475546758319  4.49826799 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.017978159170207286 
  5026  53.16127000912879  -27.80495374371225  12915.235838024533 8024.757382994613  0.11324530397308992    0.13476798554183914   0.15076780810253693   0.16046241211704906   0.164304975643754     0.1361117336130701    0.13430552935460585   0.09664866754552351   0.034593117658514534   0.08320884740096517   0.05343797657988033    0.09250288532814013    0.09671633337857202    0.10372979951323943    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.6586450934410095   21.86138343811035  -1.480579376220703E-4  26.065261086261366 26.079765267681132 26.43701032257319  53.161262000990476 -27.80494114996934  0.66447701 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.05201703227830878  
  5033  53.149671665150706 -27.80487285704184  14146.338790409643 8034.791414378119  0.04991581296315418    0.08231202009832486   0.18421126226428902   0.271238902527839     0.3939218732947484    0.5205981567688285    0.5848096353746951    0.6208450394496321    0.01133921501197619    0.5997016080748291    0.03472351955366322    0.0410685131244827     0.04240551635506563    0.049372580511262636   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.4067940711975098   44.67560577392578  -6.120204925537109E-4  24.608743434720548 24.48246370129346  24.417541961353898 53.14968557490218  -27.804870571969    2.62850465 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.0450509211171819   
  5037  53.15836225325948  -27.804653698978388 13223.868886777038 8060.855812051116  0.044264800578239366   0.05256245467520784   0.06022033518354876   0.06285921712347771   0.0606646991375601    0.04788478813774418   0.04691031774156727   0.033280587243789336  0.008135108390506502   0.02658887677825987   0.021368409058632108   0.03591767674050061    0.03782469947094795    0.04403408749989466    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.5514734983444214   22.202335357666016 -0.0033636093139648438 27.199506074348708 27.221829063499616 27.594522547713563 53.158355763414555 -27.804655558268482 0.53531579 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.021722903730449414 
  5045  53.160833799718276 -27.80455790596724  12961.522531297062 8072.272344180049  0.013347583412542009   0.011144842815119774  0.008604953905305593  0.007614088198351964  0.013110924880165842  0.00881559302913957   0.011666858248854627  0.007756627734164     -3.9430690281164963E-4 0.007365280164667639  0.003896351494822739   0.01107996412851207    0.011260542610216364   0.012590822926940746   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.6881922483444214   33.410789489746094 -0.022085517644882202  29.036871167963547 28.73261519683691  29.175817628156945 53.160808570511016 -27.804543616648814 4.491      "Bunker et al. (2023)"                                                                     NIRSpec       4,R100         0.09539685821217687  
  5051  53.170770201743935 -27.804748108523487 11906.829024525077 8049.078642673008  0.2446661115298048     0.4213093379465864    0.5079618327040224    0.5949806801043452    0.6101699648424982    0.6357288062758745    0.6784673661552372    0.6458645909652113    0.1594034412153997     0.6069758752267808    0.1806627723178826     0.20943588007241487    0.21721768613439066    0.24131930061616003    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.6984622478485107   25.228641510009766 -0.023336291313171387  24.391820273204512 24.321177591969146 24.37464631167182  53.17077357613531  -27.804753914249435 1.76293281 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.0235009799153361   
  5058  53.1236563567493   -27.80453855124788  16907.732433735575 8075.220186906021  0.002919044175744148   0.003689026335050585  0.017325090563972478  0.018846667847537905  0.024238843678031117  0.02829576023999834   0.02895193426520564   0.027771598393737797  -0.0026774372259410492 0.023973382942494938  -0.0018473492979105412 0.003997526317848498   0.0029672891718485065  0.005963166085343801   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.4340004920959473   49.35591125488281  0.03916013240814209    27.770696582771823 27.74580603988943  27.79099780930249  53.123653373653674 -27.80453926040765  2.499      "Bunker et al. (2023)"                                                                     NIRSpec       2,R100         0.00983632831115696  
  5080  53.18516727916772  -27.80534757954132  10378.68568408193  7976.455505832672  4.51354093246162       6.442847057580948     9.763081291019917     12.728739698529246    13.41051677376032     10.502739140093329    10.230570503920315    8.447802405953407     0.6997528077661992     8.239997205436229     1.6556488073989748     3.040122607275844      3.4938229444622992     4.49165723696351       9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.4101429283618927   14.279850006103516 4.2094290256500244E-4  21.346743552732352 21.375250368359858 21.583140632091848 53.1851678779609   -27.805348328797887 0.414      "Szokoly+2004, ApJS, 155, 271"                                                             Literature    A              0.003303222781807417 
  5097  53.12211087156715  -27.804290849033407 17071.778558977236 8104.944587838465  0.008188411953824469   0.009649732367470278  0.00782525867869026   0.008110421400633642  0.006458085334706993  0.013559091827746672  0.010645312941685888  0.00216044695936489   0.007450624858420271   0.006480844398502085  -0.0010623781844481075 0.002274416967446768   0.003870499445620226   0.0064011403537665495  9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 5.386607646942139    52.52737808227539  -2.014371395111084     28.56942349508954  28.83210391756282  30.56364097871387  53.12210435259451  -27.804291985290845 5.42914    "Sun et al. (in prep)"                                                                     FRESCO        A              0.021157974933443784 
  5108  53.14878557466982  -27.804374521229406 14240.380179941332 8094.611965810757  0.46755559009034187    0.4827702885400504    0.4348719280259684    0.47656274893321104   0.4944547941163182    0.5010517141595483    0.5288819855917247    0.4005586986616253    0.3220727373659611     0.30474639719817787   0.2840008315304296     0.3865227391570808     0.40138883155770594    0.4541240271739662     9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.9298108816146851   101.76158142089844 3.2654404640197754E-4  24.650293619388428 24.591603063409938 24.893334581365796 53.14876900652602  -27.804371332754155 0.90437873 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.05399321478013848  
  5111  53.16836578299443  -27.804204135946417 12162.02213168677  8114.4525743078375 0.023577417788619645   0.02234149745665491   0.020455830229184357  0.020328104177897332  0.03836675897560782   0.01493233808374498   0.026209322457725653  0.03273704849649221   -0.0011789806406426345 0.018940293663763434  0.0035488528252062682  0.017460421342548223   0.018135556862689563   0.022580345388305435   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 4.863297462463379    67.9699935913086   0.0021719932556152344  28.464680464383303 27.853860514847764 27.612401195592735 53.16836216089754  -27.804202472608296 4.9495776  "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.012995829982727372 
  5132  53.16384183066984  -27.804175803727748 12642.218860118937 8118.0217994563545 0.08786086691485252    0.09390518939471808   0.16739381137769666   0.11315850064973346   0.07498597000434527   0.07371261167980264   0.08964562272623881   0.07448433465382549   0.10267318676924335    0.05972646030772013   0.09584437582525425    0.08390811229182875    0.08300102881446948    0.08265805328555871    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.7005364894866943   205.3814239501953  3.707408905029297E-5   26.73114550306721  26.51867727898154  26.719837643256252 53.16383669606894  -27.80418197525358  2.30821961 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.027585406887394304 
  5135  53.166750234964056 -27.804251142882254 12333.507552858911 8108.874250792846  0.14356899354956112    0.1736561405868269    0.1714667779218871    0.16135849398095162   0.18469439977547156   0.4254576208861545    0.2976317135244607    0.15854349791072306   8.948237059519215E-4   0.20497867129277436   0.0021986081184968494  0.03176807334908518    0.060683996212319485   0.15928121347795238    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 5.979030609130859    145.27601623535156 -6.968975067138672E-4  24.827859231909155 25.215801988302022 25.899628910730474 53.166738802422536 -27.804252916924995 5.81983    "Sun et al. (in prep)"                                                                     FRESCO        A              0.03696135433811649  
  5154  53.1477178346452   -27.80407261462997  14353.708578940896 8130.864259836965  0.1315974535571877     0.19353151338640606   0.19903885759180417   0.1912780158245004    0.2010316236037761    0.20042163024190807   0.21976515375310565   0.20163754332577807   0.08002606862864922    0.15934375396464026   0.07383184941951186    0.08201119877863672    0.09504633815959097    0.1335003543016501     9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.3149001598358154   69.20003509521484  -0.0011449456214904785 25.64513852403078  25.545102921870424 25.638571506196175 53.147716390164994 -27.804072916738107 1.29242519 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.004726591363053129 
  5185  53.15549374267649  -27.803889502898866 13528.323083824804 8152.643991299508  0.02860942685481859    0.02381257020548219   0.021271907396512694  0.023578981016762562  0.028820533568796238  0.0349202673070249    0.025317970426185638  0.014097333196950786  5.632658072227059E-4   0.012104751581500752  0.02093240042726393    0.02563151276204735    0.025376865435100628   0.024958526575428547   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 0.6462973952293396   131.00059509277344 0.0037152469158172607  27.542306101310672 27.891427779420724 28.52715758846587  53.15548606930136  -27.803890542235138 4.042      "Bunker et al. (2023)"                                                                     NIRSpec       2,R1000        0.024719731419717304 
  5190  53.14164591851052  -27.804152413690147 14998.218136561585 8121.4032787497545 0.41433101924601945    0.6416388731077313    0.7882937835156919    0.7989002918172629    1.0187794089876114    1.090088958060369     1.4212921060994266    1.232851102584973     0.21432127892854624    0.926893447926268     0.20080960043822416    0.25297335558338097    0.28711392717435963    0.44203127165324996    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 1.291417121887207    199.41079711914062 1.8072128295898438E-4  23.80634514868443  23.518291640103946 23.672723430227077 53.14164445853318  -27.804150366946352 1.38190018 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.008712388847546146 
  5191  53.140770644095305 -27.80406298600507  15091.123152533912 8132.148537905109  0.30889712906209754    0.31637003364739946   0.3866719489963725    0.6544557812903075    0.33179591502761463   0.4071176386438311    0.47527476196177315   0.5051015024073421    0.30813591732294293    0.39568580559454847   0.31235975342337036    0.30014542752644063    0.299067555135116      0.30926211156882344    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.5653154850006104   318.18780517578125 -4.074573516845703E-4  24.875700202785616 24.707638117491324 24.641553349228687 53.14076514970118  -27.804060774398685 2.61559148 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.019222562573339375 
  5192  53.1676358316284   -27.80386286831598  12239.488342902    8155.433220077081  0.019276497380196822   0.01728515393464477   0.015484566624509167  0.01972540853588725   0.018791316521674158  0.017334808799350863  0.01384237513345397   0.012897241706305067  0.006025014163083142   0.012821104852337156  0.017790866834839106   0.019202141532296085   0.01841845274910156    0.01833862021770074    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 3.7007853984832764   23.287620544433594 1.5671677589416504     28.302702360479703 28.54697346348923  28.623757902511354 53.16762704208211  -27.803862075033482 3.56395775 "Bacon+2023, A&A, 670A, 4B"                                                                MUSE          A              0.02813455673432119  
  5197  53.1579135015984   -27.803847424094627 13271.474047915657 8157.622518911759  0.010030450538615697   0.013123369561944855  0.0157260021676484    0.01648189782543342   0.014324922159576094  0.015439641843404388  0.015232897881796818  0.013094288048232561  0.010702726682861796   0.01176492961720214   0.008529347152652918   0.00828395414791885    0.00890925899547938    0.008748324829866764   9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 2.0351009368896484   9.834049224853516  0.018024206161499023   28.428406945758027 28.4430436733153   28.607295274240347 53.15790706404461  -27.803844419712114 2.114      "Bunker et al. (2023)"                                                                     NIRSpec       4,R100         0.023177899740103407 
  5201  53.13076519906846  -27.803913709465288 16153.157473972586 8150.17399716671   0.09395930739003233    0.10722346095542887   0.11044167282874695   0.0447459078682732    0.22547376025235275   0.15205660111270844   0.2007293606433086    0.25577076853020125   6.110070797444681E-4   0.1792833596118726    0.0077858913075760944  0.054334167512715796   0.06513885133026635    0.08887696659425272    9.342535248772504E-4 7.673586798884548E-4 7.982392547349349E-4 7.829307483989774E-4 5.880860189397367E-4 0.001012095952232892 6.650393031661216E-4 9.715281782814207E-4 0.0021011073874016542 8.057372059465769E-4 0.0015288484486782137 0.002519827065860454 0.0019088658533608959 0.00356660634273273 5.214662551879883    1607.231201171875  -2.384185791015625E-6  25.944986803571158 25.64347274674873  25.380372728918715 53.130759782050546 -27.803911830838654 5.02721    "Sun et al. (in prep)"                                                                     FRESCO        A              0.01852823347871307  
